District,pct_ICU,daily_tests_per_million_14ma,TPR,rate_increase_new_cases,daily_cases_per_million,category,dates,is_change
Chennai,100,1120.0063749136157,21.557082106640497,12.569549822964095,1217.845143640735,RED,2020-09-30,False
Chennai,100,1122.8763072885445,21.917994453205722,14.135963279990078,1224.0860888899983,RED,2020-10-01,False
Chennai,100,1122.357276965419,22.31848970376214,15.31476628679384,1204.0720230906365,RED,2020-10-02,False
Chennai,100,1124.3723358669645,22.797132538626553,16.98528973855042,1209.8825583227094,RED,2020-10-03,False
Chennai,100,1124.3265390737479,23.263771028227723,18.378662308859578,1181.260292179536,RED,2020-10-04,False
Chennai,100,1126.2042075956424,23.745492992111043,19.956616052060735,1161.031021371579,RED,2020-10-05,False
Chennai,100,1122.8915728862833,24.29408485936077,21.589255735870164,1079.6835281225601,RED,2020-10-06,False
Chennai,100,1130.4633093648183,24.55673639150338,23.018971679956,1172.221681818534,RED,2020-10-07,False
Chennai,100,1127.4712522079778,24.94685676374616,23.59837177747626,1094.9630837328255,RED,2020-10-08,False
Chennai,100,1129.4863111095235,25.001013664193326,22.515947670018374,1115.8379695665685,RED,2020-10-09,False
Chennai,100,1126.8758938961573,25.23232815844374,21.969290239450228,1128.1046550565,RED,2020-10-10,False
Chennai,100,1121.3802787101242,25.308339459282855,20.181808401914907,1079.2531181053696,RED,2020-10-11,False
Chennai,100,1121.1054979508224,25.200163398692812,18.079645539525586,1049.9852369364103,RED,2020-10-12,False
Chennai,100,1120.647530018653,25.064705081051628,15.994565217391292,1004.146570105614,RED,2020-10-13,False
Chennai,100,1128.5398440497065,24.614822730531472,13.084574380392363,960.2447483521753,RED,2020-10-14,False
Chennai,100,1131.3945108268963,24.257225355533368,10.323729002113685,949.0540879052203,RED,2020-10-15,False
Chennai,100,1137.1343755767532,23.932071418982414,7.954226734728216,944.5347827247192,RED,2020-10-16,False
Chennai,100,1139.8211207788142,23.476548897758015,4.210166010610992,924.3055119167622,RED,2020-10-17,False
Chennai,100,1143.7443793977325,22.98626589965698,0.5109743351527064,842.3124036419574,RED,2020-10-18,False
Chennai,100,1145.957891069885,22.387701817019234,-4.236582173033444,760.9649103929386,RED,2020-10-19,False
Chennai,100,1145.2709391716307,21.68668275062314,-9.834050399508293,665.8442965938212,RED,2020-10-20,False
Chennai,100,1134.752942329472,21.185460220087712,-15.474980949961887,664.1226565250589,RED,2020-10-21,False
Chennai,100,1129.1657335570048,20.537259355396927,-21.28892107168718,662.1858114477013,RED,2020-10-22,False
Chennai,100,1114.84660287784,20.149253731343283,-25.708460754332297,657.8817112757955,RED,2020-10-23,False
Chennai,100,1104.80183956559,19.551760349306363,-31.632508833922255,621.0816548060013,RED,2020-10-24,False
Chennai,100,1096.1615112453262,19.02069464947219,-36.1180260653097,617.4231696598814,RED,2020-10-25,False
Chennai,100,1088.8950867215708,18.403196411047244,-40.984230974327716,582.7751632760401,RED,2020-10-26,False
Chennai,100,1075.3087047338772,17.955706984667803,-45.47754585705248,542.7470316773165,RED,2020-10-27,False
Chennai,100,1054.1047894744313,17.63623988066791,-49.42519297093117,541.4558016257447,RED,2020-10-28,False
Chennai,100,1039.8467211862223,17.35249643994891,-52.098138747884924,570.7236827947039,RED,2020-10-29,False
Chennai,100,1027.0999470741729,16.826194227282187,-57.4684215175338,561.2546624165112,RED,2020-10-30,False
Chennai,100,1009.2239321218248,16.596330414000697,-59.76121035362743,540.3797765827683,RED,2020-10-31,False
Chennai,100,993.3629760710229,16.194369313990656,-63.42759536914026,538.8733415226012,RED,2020-11-01,False
Chennai,100,979.7460628878513,15.964474914303521,-64.02498536014052,533.9236263249096,RED,2020-11-02,False
Chennai,100,970.5867042444621,15.876061654608367,-61.18486229443233,524.0241959295264,RED,2020-11-03,False
Chennai,100,964.6789179194762,15.773899007801496,-57.98555377207063,535.2148563764814,RED,2020-11-04,False
Chennai,100,963.7019196641811,15.501591978330087,-55.23196403024731,505.3013601817363,RED,2020-11-05,False
Chennai,100,963.0760301568832,15.13124524473751,-54.14833438089253,510.03587037083264,RED,2020-11-06,False
Chennai,100,962.953905374971,14.833544705136335,-51.223682804317605,503.7949251215693,RED,2020-11-07,False
Chennai,100,958.084179696236,14.64285145233505,-48.61806311207834,502.2884900614023,RED,2020-11-08,False
Chennai,100,960.8625184847307,14.363789460305355,-45.19411569516645,485.7177043995651,RED,2020-11-09,False
Chennai,100,962.2974846721949,14.193251582403985,-41.36582094556835,461.8299484454881,RED,2020-11-10,False
Chennai,100,966.7855704074555,13.953671977388641,-37.806948059296154,470.00773877210906,RED,2020-11-11,False
Chennai,100,968.7395669180454,13.68757780614255,-36.081049965461666,454.51297815324835,RED,2020-11-12,False
Chennai,100,965.1979482426013,13.464184604678382,-32.98484670503935,417.28251166626353,RED,2020-11-13,False
Chennai,100,964.892636287822,13.072919138702991,-32.78470289241196,411.47197643419076,RED,2020-11-14,False
Chennai,100,957.5956805685885,12.96848347654195,-29.539028887523042,391.457910634829,RED,2020-11-15,False
Chennai,100,951.6115662549075,12.788552545037458,-28.524836929252388,371.22863982687187,RED,2020-11-16,False
Chennai,100,944.2840793401965,12.606495627010686,-29.443447037701976,355.51867419941584,RED,2020-11-17,False
Chennai,100,936.6512804707054,12.45171700050524,-30.47120418848169,368.8613847323237,RED,2020-11-18,False
Chennai,100,924.6525206478659,12.408578362582753,-30.202235231506112,367.3549496721567,RED,2020-11-19,False
Chennai,100,912.9438071820667,12.37208213497425,-29.017434788484938,363.2660545088462,RED,2020-11-20,False
Chennai,100,902.9295750652948,12.33684993575438,-28.23077977250927,357.885929293964,RED,2020-11-21,False
Chennai,100,898.7315356870747,12.148183377779288,-28.49552572706936,356.1642892252017,RED,2020-11-22,False
Chennai,100,889.312661882123,12.161837407305685,-27.607621736062118,349.49293395874776,RED,2020-11-23,False
Chennai,100,884.7329825604285,11.984954103112706,-28.80794701986754,335.0741983828635,RED,2020-11-24,False
Chennai,100,876.2605758152936,11.897005278653682,-29.404012300483227,330.12448318517187,RED,2020-11-25,False
Chennai,100,861.2239620423966,11.748440158820193,-31.05009052504526,315.0601325835017,RED,2020-11-26,False
Chennai,100,850.3243252567636,11.678216222038706,-30.868562644119898,310.32562239440534,RED,2020-11-27,False
Chennai,100,846.3247386491503,11.54040404040404,-29.14973429196623,307.7431622912619,RED,2020-11-28,False
Chennai,100,848.248203964262,11.352265774034482,-28.963221306277745,313.98410754052526,RED,2020-11-29,False
Chennai,100,847.1796121225333,11.159362836961222,-28.725980946229623,303.43906211935615,RED,2020-11-30,False
Chennai,100,849.6068421630313,10.947803431856975,-27.982931232561953,302.1478320677844,RED,2020-12-01,False
Chennai,100,851.2860579143194,10.730745091006904,-27.673796791443834,307.31275227407133,RED,2020-12-02,False
Chennai,100,854.0796623005531,10.536569671838135,-27.497879558948274,304.7302921709279,RED,2020-12-03,False
Chennai,100,856.2321115817495,10.31039954358252,-27.94397371606433,299.35016695604565,RED,2020-12-04,False
Chennai,100,857.7739369533866,10.0533902829685,-29.173305009736225,293.97004174116347,RED,2020-12-05,False
Chennai,100,857.7281401601696,9.838574759285956,-29.37771345875543,284.0706113457802,RED,2020-12-06,False
Chennai,100,856.8122042958307,9.524827623069111,-32.52899364010476,282.34897127701794,RED,2020-12-07,False
Chennai,100,854.9040045784582,9.335380879254313,-32.86151491966335,265.993390623776,RED,2020-12-08,False
Chennai,100,856.9037978822647,9.142572105535068,-33.06703039750585,265.13257058939485,RED,2020-12-09,False
Chennai,100,864.2160191992369,8.929202289267293,-31.117705242334335,262.5501104862514,RED,2020-12-10,False
Chennai,100,872.3067860008972,8.709880648209722,-30.701225637934506,265.77818561518075,RED,2020-12-11,False
Chennai,100,877.8634635778866,8.606058498243662,-29.27864214992928,262.11970046906083,RED,2020-12-12,False
Chennai,100,880.0769752500391,8.473400287939498,-29.129989764585453,257.1699852713692,RED,2020-12-13,False
Chennai,100,881.3440198623746,8.402327917691482,-27.664399092970513,245.54891480722367,RED,2020-12-14,False
Chennai,100,882.4126117041033,8.340253269669919,-26.384567517112647,243.61206972986608,RED,2020-12-15,False
Chennai,100,886.2290111388486,8.240603575980984,-25.083612040133783,254.15711515103519,RED,2020-12-16,False
Chennai,100,891.1597992085399,8.133340185346968,-24.15754001684919,252.65068009086815,RED,2020-12-17,False
Chennai,100,895.7242129324953,8.044174790374258,-22.52118644067795,244.04247974705663,RED,2020-12-18,False
Chennai,100,900.7465945886204,8.021354122531989,-19.353475596873025,242.53604468688962,RED,2020-12-19,False
Chennai,100,902.776919087905,7.97456795968751,-17.217981340118747,239.73837957515087,RED,2020-12-20,False
Chennai,100,901.8609832235661,8.006364467314398,-13.02325581395349,230.48456420555348,RED,2020-12-21,False
Chennai,100,902.0136392009558,7.937313836988898,-11.471215351812372,226.39566904224301,RED,2020-12-22,False
Chennai,100,902.6089975127762,7.881340166083177,-10.12875536480687,229.40853916257706,RED,2020-12-23,False
Chennai,100,904.5019316324099,7.853032016337277,-8.639587362991621,222.73718389612313,RED,2020-12-24,False
Chennai,100,899.9833147016712,7.855143753710457,-7.471388469013175,221.01554382736083,RED,2020-12-25,False
Chennai,100,892.9306085462616,7.809481476415981,-8.340630472854645,219.2939037585985,RED,2020-12-26,False
Chennai,100,888.0914140630045,7.778121562156215,-7.9558011049723785,217.14185367264562,RED,2020-12-27,False
Chennai,100,887.4044621647503,7.674046550033545,-8.742434431741755,216.2810336382645,RED,2020-12-28,False
Chennai,100,886.0763551614589,7.57701054372545,-9.618008185538866,205.95119322569064,RED,2020-12-29,False
Chennai,100,883.4964691435711,7.514470842332614,-10.002299379167619,203.3687331225472,RED,2020-12-30,False
Chennai,100,877.2833708638054,7.4180413447483815,-11.376964578935029,201.6470930537849,RED,2020-12-31,False
Chennai,100,869.7574311784874,7.320754716981132,-13.162311196355793,198.2038129162603,RED,2021-01-01,False
Chennai,100,856.9495946754816,7.23421690180989,-16.547648362472298,195.83655782171212,RED,2021-01-02,False
Chennai,100,846.0346922921098,7.1741758539181895,-18.611670020120716,186.58274245211473,RED,2021-01-03,False
Chennai,100,843.7295870335233,7.012846028586937,-22.033023735810115,180.34179720285138,RED,2021-01-04,False
Chennai,100,839.088845320873,6.935196303169232,-23.032528856243445,176.4681070481362,RED,2021-01-05,False
Chennai,100,832.3567167179821,6.8372306281522235,-24.999999999999993,174.53126197077862,RED,2021-01-06,False
Chennai,100,826.2657432201283,6.717658796142334,-27.970297029702955,173.24003191920687,RED,2021-01-07,False
Chennai,100,825.0902921942268,6.575514810634794,-30.30388294879009,170.01195679027757,RED,2021-01-08,False
Chennai,100,826.0825560472605,6.432716117825332,-31.226659006032747,163.7710115410142,RED,2021-01-09,False
Chennai,100,825.8841032766536,6.310419400750448,-32.54247217340363,155.80842622298854,RED,2021-01-10,False
Chennai,100,823.1973580745929,6.125173852573018,-35.05903723887376,146.76981586198644,RED,2021-01-11,False
Chennai,100,819.3351618466305,5.982635266060516,-36.966677047648716,144.40256076743827,RED,2021-01-12,False
Chennai,100,812.4351116686108,5.854941751221346,-39.56996148908858,144.83297078462886,RED,2021-01-13,False
Chennai,100,805.0160311674656,5.800811620586339,-39.359267734553775,143.11133071586656,RED,2021-01-14,False
Chennai,100,794.635424704958,5.740192876628117,-39.59170013386883,133.64231033767388,RED,2021-01-15,False
Chennai,100,785.3844724751349,5.662027678432592,-39.409543426021266,131.2750552431257,RED,2021-01-16,False
Chennai,100,777.2479088802577,5.577923990965334,-40.0,126.75575006262466,RED,2021-01-17,False
Chennai,100,768.0732846391296,5.5292761458043485,-39.32422717469445,118.5779597360037,RED,2021-01-18,False
Chennai,100,759.9672522397304,5.395416105899605,-41.92107222635889,116.85631966724141,RED,2021-01-19,False
Chennai,100,756.914132691934,5.243732730976343,-43.38461538461537,118.14754971881314,RED,2021-01-20,False
Chennai,100,753.8610131441376,5.183970192171395,-42.03125,128.26218512279166,RED,2021-01-21,False
Chennai,100,751.9528134267649,5.089528604490641,-41.763063422417225,123.52767493369534,RED,2021-01-22,False
Chennai,100,749.7087705591347,4.9907352731567265,-42.0236638106895,126.1101350368388,RED,2021-01-23,False
Chennai,100,748.3806635558432,4.88536227154047,-42.54697286012525,122.4516498907189,RED,2021-01-24,False
Chennai,100,744.3505457527518,4.86259228876128,-39.30830873049345,116.21070464145555,RED,2021-01-25,False
Chennai,100,739.9998503971422,4.854048478597215,-36.46408839779004,112.55221949533565,RED,2021-01-26,False
Chennai,100,733.9699392902443,4.798252911813644,-35.067186822713495,110.18496440078748,RED,2021-01-27,False
Chennai,100,726.4287340071874,4.766107678729038,-34.876543209876544,108.24811932342989,RED,2021-01-28,False
Chennai,100,723.375614459391,4.718693284936479,-33.63148479427548,109.53934937500162,RED,2021-01-29,False
Chennai,100,723.7572544028656,4.718314315243298,-30.219043361645074,108.67852934062046,RED,2021-01-30,False
Chennai,100,725.4364701541534,4.6547842006691775,-28.39059674502713,109.32414436640633,RED,2021-01-31,False
Chennai,100,726.5050619958822,4.5933054569141225,-27.26440988106131,108.0329143148346,RED,2021-02-01,False
Chennai,100,726.6729835710112,4.573337254737196,-23.380799265043642,109.7545543835969,RED,2021-02-02,False
Chennai,100,720.6125412686353,4.605444338523461,-19.595216191352357,110.61537441797806,RED,2021-02-03,False
Chennai,100,712.2164625121953,4.608294930875576,-19.069767441860456,106.31127424607229,RED,2021-02-04,False
Chennai,100,703.5150718009756,4.6718021048063365,-16.442173711100804,105.23524920309585,RED,2021-02-05,False
Chennai,100,694.5083691349765,4.708209693372898,-14.425770308123257,102.6527890999524,RED,2021-02-06,False
Chennai,100,686.1580871717533,4.718786152887781,-12.918434700612925,101.36155904838067,RED,2021-02-07,False
Chennai,100,682.2042973573571,4.739421334109065,-11.94523135033051,99.85512398821365,YELLOW,2021-02-08,True
Chennai,100,677.9451955881813,4.685881558207611,-13.070639115809717,100.93114903119009,RED,2021-02-09,True
Chennai,100,675.1668567996866,4.7255132495251875,-10.382775119617225,103.08319911714297,RED,2021-02-10,False
Chennai,100,678.1894451520049,4.690946742898303,-8.829174664107482,103.51360913433355,RED,2021-02-11,False
Chennai,100,680.7387999744149,4.628529141345054,-8.333333333333348,103.94401915152413,RED,2021-02-12,False
Chennai,100,681.9295165980554,4.580152671755725,-9.335288367546429,102.6527890999524,RED,2021-02-13,False
Chennai,100,681.41048627493,4.588121961601362,-8.007812500000005,101.14635403978538,RED,2021-02-14,False
Chennai,100,680.2045040535505,4.618699223483999,-6.219630709426625,97.91827891085606,YELLOW,2021-02-15,True
Chennai,100,679.4259585688624,4.619498056485496,-5.885214007782098,97.05745887647491,YELLOW,2021-02-16,False
Chennai,100,678.2352419452219,4.654617479574152,-5.125725338491285,97.70307390226077,YELLOW,2021-02-17,False
Chennai,100,677.5177588514898,4.688837817133072,-3.3157135992311497,98.34868892804664,YELLOW,2021-02-18,False
Chennai,100,677.1666501034931,4.641673617529701,-4.565322972316644,96.41184385068904,YELLOW,2021-02-19,False
Chennai,100,675.1363256042085,4.57423235201013,-5.882352941176471,94.25979376473616,YELLOW,2021-02-20,False
Chennai,100,672.0374092631953,4.608954410194671,-4.53425332676196,97.2726638850702,YELLOW,2021-02-21,False
Chennai,100,670.7398334553818,4.613318767353999,-4.489393191909226,96.62704885928433,YELLOW,2021-02-22,False
Chennai,100,670.8466926395547,4.662646489930595,-1.5617374328940892,95.12061379911732,YELLOW,2021-02-23,False
Chennai,100,668.3889314035787,4.732322309519459,-0.8687258687258632,99.63991897961836,YELLOW,2021-02-24,False
Chennai,100,663.778720886406,4.799687226898487,0.14374700527072895,100.50073901399952,RED,2021-02-25,True
Chennai,100,661.443084432342,4.8997207413048995,2.7790861987753233,103.51360913433355,RED,2021-02-26,False
Chennai,100,660.1607742222675,4.985547462134351,5.102040816326533,104.58963417730999,RED,2021-02-27,False
Chennai,100,657.7182785840304,5.101543460601137,6.82438580527753,103.08319911714297,RED,2021-02-28,False
Chennai,100,657.4740290202066,5.198634748891314,8.083966056275116,102.00717407416653,RED,2021-03-01,False
Chennai,100,656.9397330993422,5.27257517311893,9.38739532833848,99.42471397102308,RED,2021-03-02,False
Chennai,100,655.504766911878,5.340009315323708,9.81247274313126,105.23524920309585,RED,2021-03-03,False
Chennai,100,655.1383925661424,5.415229751141766,10.456110154905339,103.72881414292884,RED,2021-03-04,False
Chennai,100,657.5045602156846,5.602377469759235,14.670534604227097,116.85631966724141,RED,2021-03-05,False
Chennai,100,661.1835692707792,5.857499076468415,20.26014978320852,120.94521483055188,RED,2021-03-06,False
Chennai,100,665.7479829947347,6.037467611382449,22.939612609191048,122.02123987352832,RED,2021-03-07,False
Chennai,100,669.5338512340022,6.185731548826922,25.285661629192777,119.65398477898015,RED,2021-03-08,False
Chennai,100,673.060204311707,6.332501701066001,26.611747851002857,122.4516498907189,RED,2021-03-09,False
Chennai,100,686.5397271152278,6.401618749027194,28.030566168808612,144.40256076743827,RED,2021-03-10,False
Chennai,100,700.4924834486574,6.542157909647613,30.479680213191198,147.41543088777232,RED,2021-03-11,False
Chennai,100,711.8348225687208,6.688826935449281,31.933311958961205,144.18735575884298,RED,2021-03-12,False
Chennai,100,723.4519424480858,6.771327889261674,32.8139607354316,149.5674809737252,RED,2021-03-13,False
Chennai,100,738.549618611939,6.796196775527077,33.15085158150852,163.34060152382364,RED,2021-03-14,False
Chennai,100,752.0749382086767,6.921609223399504,34.34017595307919,179.9113871856608,RED,2021-03-15,False
Chennai,100,764.8980403094215,7.174789446373688,36.884561891515986,186.58274245211473,RED,2021-03-16,False
Chennai,100,784.2700838401894,7.408272506082725,39.753021544929055,203.3687331225472,RED,2021-03-17,False
Chennai,100,803.840580141564,7.5678447309949295,41.68130489335007,212.83775350073986,RED,2021-03-18,False
Chennai,100,820.6785344476609,7.786458333333333,42.35547061634018,233.9278443430781,RED,2021-03-19,False
Chennai,100,839.1346421140898,8.00269242664047,42.327801773130254,267.499825683943,RED,2021-03-20,False
Chennai,100,857.6060153782578,8.268214101354598,43.31539289558665,277.3992560793263,RED,2021-03-21,False
Chennai,100,874.9630000074801,8.568288087096098,44.75666870291183,298.05893690447397,RED,2021-03-22,False
Chennai,100,894.2281843540751,8.882174195090307,46.33865077839709,309.2495973514289,RED,2021-03-23,False
Chennai,100,908.4862526422842,9.361137249630326,48.32166576916173,352.07539406189125,RED,2021-03-24,False
Chennai,100,922.4084777802356,9.842115715609692,49.52076677316294,382.8497102910174,RED,2021-03-25,False
Chennai,100,940.7119294692745,10.382487058403518,51.250390747108476,424.1690719413127,RED,2021-03-26,False
Chennai,100,958.9543187673579,11.022318443758158,53.65395725014442,449.5632629555567,RED,2021-03-27,False
Chennai,100,975.548023509631,11.765902511540569,56.27078068892139,472.159788858062,RED,2021-03-28,False
Chennai,100,990.1266693503588,12.360468701819302,57.4653860546339,490.45221458866143,RED,2021-03-29,False
Chennai,100,1007.5294507727982,12.951515151515151,57.9433785680861,504.0101301301646,RED,2021-03-30,False
Chennai,100,1018.3832907652139,13.621441741242075,58.115989875646534,555.0137171672478,RED,2021-03-31,False
Chennai,100,1031.0995336817857,14.442437522207745,59.14915427985648,606.2325092129264,RED,2021-04-01,False
Chennai,100,1042.8998407340189,15.32561441515289,60.01910219675263,708.0244782784977,RED,2021-04-02,False
Chennai,100,1049.2350637956963,16.44648780771693,61.08457183297948,741.5964596193626,RED,2021-04-03,False
Chennai,100,1056.1503795714552,17.5428199754282,61.72859850045315,770.6491357797265,RED,2021-04-04,False
Chennai,100,1062.4092746444373,18.620590559666642,62.10355737325411,790.2327915618977,RED,2021-04-05,False
Chennai,100,1066.7447044023086,19.6224903046695,62.0551341890315,784.4222563298249,RED,2021-04-06,False
Chennai,100,1066.6531108158745,20.843530405163655,61.74814611370502,857.8071642608181,RED,2021-04-07,False
Chennai,100,1070.484775848359,21.91261194455536,61.29767018091893,920.2166167534517,RED,2021-04-08,False
Chennai,100,1073.3089114300703,23.305693438962294,60.95447333089222,1170.9304517669623,RED,2021-04-09,False
Chennai,100,1072.7440843137283,25.11099726775956,60.76164569874192,1288.8627964771802,RED,2021-04-10,False
Chennai,100,1075.6750790796125,26.661841507720254,59.97764411561186,1424.2267468836162,RED,2021-04-11,False
Chennai,100,1077.7664659698532,28.37495219614453,59.981031298357706,1444.240812682978,RED,2021-04-12,False
Chennai,100,1077.9343875449817,30.565626239166146,60.39475513135338,1502.9917800294918,RED,2021-04-13,False
Chennai,100,1090.7269584502487,32.40447865640308,60.75238629983156,1682.6879622065571,RED,2021-04-14,False
Chennai,100,1099.4436147592075,34.342761139112206,60.56036225438668,1718.8424036505655,RED,2021-04-15,False
Chennai,100,1109.656299646586,35.987068372540925,59.97553423295997,1818.2671176215886,RED,2021-04-16,False
Chennai,100,1126.8453627006795,37.59753982876341,59.26926818722301,2010.8756003143715,RED,2021-04-17,False
Chennai,100,1151.9267397858268,39.32731682105514,59.10163094756705,2307.6433071672736,RED,2021-04-18,False
Chennai,100,1180.8550475011973,40.71541226051659,58.85378631528815,2354.5579990410465,RED,2021-04-19,False
Chennai,100,1199.6317327201448,43.27216736231294,59.67651815909425,2364.2422244278346,RED,2021-04-20,False
Chennai,100,1229.1248675518575,44.98733171046749,59.7923913643642,2513.8097054015598,RED,2021-04-21,False
Chennai,100,1256.9845834254993,46.749492962193806,60.082090715436166,2722.773768747584,RED,2021-04-22,False
Chennai,100,1291.3627095336865,47.83965576347925,59.509748202327714,2964.664198408688,RED,2021-04-23,False
Chennai,100,1329.1297983399272,48.745219199007664,58.42228034212201,3194.072737571265,RED,2021-04-24,False
Chennai,100,1363.7674396096768,50.11753380496105,58.03944341455788,3369.8952295936156,RED,2021-04-25,False
Chennai,100,1397.9013161540404,51.20888481195125,57.27933806751541,3375.2753548084975,RED,2021-04-26,False
Chennai,100,1432.9663941604815,52.20040695011132,55.953061224489794,3406.6952860634096,RED,2021-04-27,False
Chennai,100,1462.67324736054,53.57616239628451,54.897338995597465,3586.391468240475,RED,2021-04-28,False
Chennai,100,1504.1498764173534,54.587342183250115,54.01405570222734,3851.5240388298703,RED,2021-04-29,False
Chennai,100,1546.7103629136345,55.76786419265693,53.70416253716551,4022.612020663124,RED,2021-04-30,False
Chennai,100,1593.1788424310953,57.12027135793952,53.444718433898636,4215.435708364502,RED,2021-05-01,False
Chennai,100,1623.4199915520182,58.79919131129813,52.54118023348793,4469.377618506942,RED,2021-05-02,False
Chennai,100,1650.4248339522771,60.76086353293746,52.05583717708666,4508.975340088475,RED,2021-05-03,False
Chennai,100,1686.390582225318,61.74436498596904,50.14587517776246,4568.371922460775,RED,2021-05-04,False
Chennai,100,1725.5926372190231,61.933155222137685,48.26019883441892,5016.4287503561645,RED,2021-05-05,False
Chennai,100,1759.0700930606104,63.16182277338564,47.110549311642984,5358.174304005482,RED,2021-05-06,False
Chennai,100,1784.0446109615846,64.60420820248659,46.39938543860346,5695.400552474298,RED,2021-05-07,False
Chennai,100,1811.8432644442705,65.78087085467781,45.640033814073824,5895.9716204851065,RED,2021-05-08,False
Chennai,100,1837.077297506807,67.0511297064176,44.512331143884005,6218.779133378039,RED,2021-05-09,False
Chennai,100,1860.9832235660526,68.43249362218741,43.78955696202532,6236.210739074257,RED,2021-05-10,False
Chennai,100,1892.689870069918,69.45976900245194,43.10198678572673,6299.481011601271,RED,2021-05-11,False
Chennai,100,1916.8400456929871,70.92126849624898,42.35567583349241,6532.548035909968,RED,2021-05-12,False
Chennai,100,1932.945251307613,71.66346814509441,40.725802007912634,6589.792568196315,RED,2021-05-13,False
Chennai,100,1948.0581930692053,71.9365885386056,38.44813124325973,6863.3181341209265,RED,2021-05-14,False
Chennai,100,1960.438592835519,72.06475526000219,35.58624266588868,7243.370179300205,RED,2021-05-15,False
Chennai,100,1982.2226008090458,71.17883079577047,32.3451447119286,7140.717390200252,RED,2021-05-16,False
Chennai,100,1996.2211539356922,70.43956380098803,28.682784900826185,7117.905659289152,RED,2021-05-17,False
Chennai,100,2014.524605624732,69.48357519039139,25.61236285907475,7114.462379151628,RED,2021-05-18,False
Chennai,100,2028.2636435898153,69.5555639182629,24.246063950657362,7505.274674760671,RED,2021-05-19,False
Chennai,100,2045.6664250122542,68.54371105555762,20.76166006183862,7656.779000811754,RED,2021-05-20,False
Chennai,100,2065.2063901181514,67.42802232324352,17.231966673975,7786.978031011902,RED,2021-05-21,False
Chennai,100,2082.853421104414,65.98236600435354,13.2771279727193,7720.049273338768,RED,2021-05-22,False
Chennai,100,2103.981008375165,63.936876473789226,8.432723187435464,7636.119319986606,RED,2021-05-23,False
Chennai,100,2124.1315973906203,61.992166445075284,3.286613570757834,7503.553034691909,RED,2021-05-24,False
Chennai,100,2138.588118449437,59.21680038831625,-3.8103618698618646,7378.30371968945,RED,2021-05-25,False
Chennai,100,2153.3346858652935,55.78698124175871,-13.166522645249831,7266.181910211306,RED,2021-05-26,False
Chennai,100,2168.020190890193,52.54189550767497,-21.604127579737337,7179.454291747405,RED,2021-05-27,False
Chennai,100,2182.2324623851855,49.73942120027142,-29.107070025174732,6688.356462132957,RED,2021-05-28,False
Chennai,100,2190.8727907054495,46.65231296640816,-38.224751321803026,6459.593537996166,RED,2021-05-29,False
Chennai,100,2196.872170616869,44.15190049336391,-45.4618423330553,6211.677368094394,RED,2021-05-30,False
Chennai,100,2203.6653616107164,41.65494787156663,-53.183881857943504,6011.967120117967,RED,2021-05-31,False
Chennai,100,2210.0311158678714,39.144309673141215,-61.803423328039536,5705.730392886872,RED,2021-06-01,False
Chennai,100,2213.6643281297493,36.36852630853045,-75.23417649512685,5448.345202606907,RED,2021-06-02,False
Chennai,100,2221.327658194718,33.543625268019134,-88.18274943659087,5252.078234768005,RED,2021-06-03,False
Chennai,100,2222.182531668101,30.890717740162675,-102.85987501945868,4874.60864969187,RED,2021-06-04,False
Chennai,100,2222.3046564500123,28.40234654063857,-117.73526495271726,4607.539234025117,RED,2021-06-05,False
Chennai,100,2220.6254406987246,26.06657225743473,-132.39886069940397,4394.701480524377,RED,2021-06-06,False
Chennai,100,2223.052670739223,23.625751072961375,-150.71646562999567,4185.307007161162,RED,2021-06-07,False
Chennai,100,2221.4497829766296,21.909703133589886,-160.19508829156607,3878.6398699128763,RED,2021-06-08,False
Chennai,100,2229.082581846121,20.325982742090126,-165.1347708894879,3727.565953878984,RED,2021-06-09,False
Chennai,100,2236.226881587964,19.230926765332313,-164.88232579603138,3618.2418095125777,RED,2021-06-10,False
Chennai,100,2242.699495029293,17.981512742321936,-169.1562251580422,3391.415730453144,RED,2021-06-11,False
Chennai,100,2250.515481071651,16.813408942912957,-170.11740025013114,3251.317269857612,RED,2021-06-12,False
Chennai,100,2254.13342773579,15.629719424898925,-175.31088868668488,3016.313400471557,RED,2021-06-13,False
Chennai,100,2260.1786044404266,14.402561175763388,-181.98743200150068,2748.598369779019,RED,2021-06-14,False
Chennai,100,2263.4454423565685,13.270970048087623,-188.0012196981247,2540.4951264673755,RED,2021-06-15,False
Chennai,100,2260.4686507974675,12.18901104838056,-192.19347332262174,2248.4619298035695,RED,2021-06-16,False
Chennai,100,2256.3927362011586,11.215149280490362,-194.44410930807746,1962.2392683718365,RED,2021-06-17,False
Chennai,100,2252.0115096500713,10.231016390775613,-197.93281653746772,1857.8648392031216,RED,2021-06-18,False
Chennai,100,2248.1645790198477,9.336592652950364,-200.70545454545453,1761.022585335242,RED,2021-06-19,False
Chennai,100,2245.920536152217,8.552707598404057,-201.34308193594535,1682.2575521893666,RED,2021-06-20,False
Chennai,100,2245.9968641409123,7.808167038225219,-199.4864206128134,1598.3275988372043,RED,2021-06-21,False
Chennai,100,2241.6461687853025,7.123254087699107,-204.80879541108985,1483.838534264511,RED,2021-06-22,False
Chennai,100,2231.891451830093,6.53538890864819,-210.62271062271063,1419.49223669452,RED,2021-06-23,False
